,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
0,AMERICAN FAMILY LLC,ALL-AMERICAN FAMILY LIFE CHURCH OF REDMOND,601 826 378,537526,"24923 NE 80TH ST, REDMOND, WA, 98053, UNITED STATES",Administratively Dissolved,False,False,False
1,AMERICAN FAMILY LLC,AMERICAN ACADEMY OF FAMILY PHYSICIANS,602 279 916,1095545,"11400 TOMAHAWK CREEK PKWY, LEAWOOD, KS, 66211-2680, UNITED STATES",Terminated,False,False,False
2,AMERICAN FAMILY LLC,AMERICAN ADULT FAMILY HOME LLC,603 583 219,38910,"1005 OLD PIONEER WAY NW, ORTING, WA, 98360, UNITED STATES",Active,False,False,False
3,AMERICAN FAMILY LLC,AMERICAN EAGLE FAMILY & PYRAMID PAINTING LLC,604 086 892,1095612,"3523 W HOOD AVE APT D203, KENNEWICK, WA, 99336-2795, UNITED STATES",Administratively Dissolved,False,False,False
4,AMERICAN FAMILY LLC,"AMERICAN FAMILY CONNECT INSURANCE AGENCY, INC.",602 237 098,35136,"3500 PACKERLAND DRIVE, DE PERE, WI, 54115, UNITED STATES",Active,False,False,False
5,AMERICAN FAMILY LLC,AMERICAN FAMILY CONSTRUCTION & REMODELING LLC,602 401 376,539659,"1490 SW LILLYBEN AVE, GRESHAM, OR, 97080",Terminated,False,False,False
6,AMERICAN FAMILY LLC,"AMERICAN FAMILY FINANCIAL SERVICES, INC.",602 458 236,34286,"6000 AMERICAN PARKWAY, MADISON, WI, 53783, UNITED STATES",Terminated,False,False,False
7,AMERICAN FAMILY LLC,AMERICAN FAMILY FREIGHT LLC (AM-FAM LLC),604 884 631,1540919,"1609 FRUITVALE BLVD TRLR 3, YAKIMA, WA, 98902-1245, UNITED STATES",Delinquent,False,False,False
8,AMERICAN FAMILY LLC,AMERICAN FAMILY FUNDING CORPORATION,602 488 891,544763,"900 E HAMILTON AVE STE 525, CAMPBELL, CA, 95008, UNITED STATES",Terminated,False,False,False
9,AMERICAN FAMILY LLC,AMERICAN FAMILY HOME INSPECTION LLC,603 269 832,34323,"PO BOX 303, COUGAR, WA, 98616, UNITED STATES",Voluntarily Dissolved,False,False,False
10,AMERICAN FAMILY LLC,AMERICAN FAMILY HOMESTAY LLC,603 272 876,33733,"9057 GREENWOOD AVE N APT 404, SEATTLE, WA, 98103, UNITED STATES",Administratively Dissolved,False,False,False
11,AMERICAN FAMILY LLC,AMERICAN FAMILY INSPECTION SERVICES INC,603 586 800,538474,"56 CANYON ST, RICHLAND, WA, 99352, UNITED STATES",Voluntarily Dissolved,False,False,False
12,AMERICAN FAMILY LLC,AMERICAN FAMILY MORTGAGE CORPORATION,602 336 270,538475,,Terminated,True,False,False
13,AMERICAN FAMILY LLC,AMERICAN FAMILY PROPERTIES LLC,604 266 165,1194434,"4637 ARCHER DR SE, OLYMPIA, WA, 98513-6041, UNITED STATES",Voluntarily Dissolved,False,False,False
14,AMERICAN FAMILY LLC,AMERICAN FAMILY PROPERTY LLC,603 605 482,30710,"3021 NE 130TH ST, SEATTLE, WA, 98125-4687, UNITED STATES",Voluntarily Dissolved,False,False,False
15,AMERICAN FAMILY LLC,"AMERICAN FAMILY REAL ESTATE NORTHWEST, L.L.C.",602 570 515,543996,"16929 HWY 99 STE 100, LYNNWOOD, WA, 98037, UNITED STATES",Administratively Dissolved,False,False,False
16,AMERICAN FAMILY LLC,"AMERICAN FAMILY REAL ESTATE, INC",602 451 609,535850,"108 B VISTA WAY, KENNEWICK, WA, 99336, UNITED STATES",Administratively Dissolved,False,False,False
17,AMERICAN FAMILY LLC,"AMERICAN FAMILY REGIONAL CENTER, LLC",603 449 221,539661,"5632 E MERCER WAY, MERCER ISLAND, WA, 98040-5123, UNITED STATES",Active,True,False,False
18,AMERICAN FAMILY LLC,"AMERICAN FAMILY VISION CLINICS, INC.",600 600 644,29781,,Voluntarily Dissolved,True,False,False
19,AMERICAN FAMILY LLC,AMERICAN HEROES ADULT FAMILY HOME LLC,604 928 308,1566391,"4429 16TH AVE SE, LACEY, WA, 98503-2666, UNITED STATES",Active,False,False,False
20,AMERICAN FAMILY LLC,AMERICAN LIVING ADULT FAMILY HOME LLC,603 297 904,539995,,Administratively Dissolved,True,False,False
21,AMERICAN FAMILY LLC,CHINESE AMERICAN MIXED FAMILY ASSOCIATION,604 372 982,1249961,,,True,True,True
22,AMERICAN FAMILY LLC,"CHINESE AMERICAN MIXED FAMILY ASSOCIATION, LLC",604 067 477,102833,"1910 112TH ST SW UNIT 1, EVERETT, WA, 98204, UNITED STATES",Voluntarily Dissolved,False,False,False
23,AMERICAN FAMILY LLC,CHINESE AMERICAN MIXED FAMILY FOUNDATION,604 113 909,622872,"25430 136TH AVE SE, KENT, WA, 98042, UNITED STATES",Administratively Dissolved,False,False,False
24,AMERICAN FAMILY LLC,CHINESE AMERICAN MULTICULTURAL FAMILITIES ASSOCIATION,604 372 982,1249961,"18308 96TH AVE NE, UNIT C, BOTHELL, WA, 98011-3535, UNITED STATES",Delinquent,False,True,True
25,AMERICAN FAMILY LLC,NATIVE AMERICAN YOUTH AND FAMILY CENTER,604 448 365,1286061,"5135 NE COLUMBIA BLVD, PORTLAND, OR, 97218-1201, UNITED STATES",Terminated,False,False,False
26,AMERICAN FAMILY LLC,THE AMERICAN FAMILY REUNION,602 893 686,464909,"925 4TH AVE STE 2900, SEATTLE, WA, 98104, UNITED STATES",Administratively Dissolved,False,False,False
27,AMERICAN FAMILY LLC,THE INSURANCE AGENCY FOR THE AMERICAN WORKING FAMILY INC.,602 441 937,1001014,"520 PARK AVENUE, BALTIMORE, MD, 21201, UNITED STATES",Terminated,False,False,False
28,SAINT ANNE CORPORATION,DEBRE TSIGE SAINT URAEL WOMETMIKE MELEKOT SAINT YOHANNES EOTC,604 540 842,1323165,,,False,True,True
29,SAINT ANNE CORPORATION,HAMERE NOAH KIDANE MIHRET WOKIDUS URAEL ETHIOPIAN ORTHODOX TEWAHEDO CHURCH IN SEATTLE ,604 540 842,1323165,"22460 24TH AVE S, SEATTLE, WA, 98198, UNITED STATES",Administratively Dissolved,False,True,True
30,PAN WASHINGTON LLC,AMERICAN COUNCIL OF ENGINEERING COMPANIES OF WASHINGTON,600 407 935,535663,"5413 80TH AVENUE CT W, UNIVERSITY PL, WA, 98467-3975, UNITED STATES",Active,False,False,False
31,PAN WASHINGTON LLC,"BETHANY LUTHERAN CHURCH OF SPANAWAY, WASHINGTON",601 155 778,60119,"26418 MOUNTAIN HWY E, SPANAWAY, WA, 98387, UNITED STATES",Administratively Dissolved,False,False,False
32,PAN WASHINGTON LLC,"BREWSTER PROPANE, A WASHINGTON LIMITED PARTNERSHIP",601 288 800,598694,"25 UNGER RD, PO BOX 775, BREWSTER, WA, 98812, UNITED STATES",Inactive,False,False,False
33,PAN WASHINGTON LLC,"COMPANION PET CLINIC OF SOUTHWEST WASHINGTON, P.S.",602 353 166,120031,"211 NE CRESTWOOD CT, VANCOUVER, VANCOUVER, WA, 98684-5106, UNITED STATES",Active,False,False,False
34,PAN WASHINGTON LLC,HISPANIC WOMEN'S NETWORK OF WASHINGTON,602 597 390,742438,"5442 FOXGLOVE CT SE, LACEY, WA, 98513, UNITED STATES",Administratively Dissolved,False,False,False
35,PAN WASHINGTON LLC,JAPAN KARATE ASSOCIATION OF WASHINGTON,603 068 955,288547,"2608 SHEPARD ST, STEILACOOM, WA, 98388, UNITED STATES",Administratively Dissolved,False,False,False
36,PAN WASHINGTON LLC,JAPAN KARATE ASSOCIATION WESTERN FEDERATION OF WASHINGTON,604 917 025,1562048,"905 SHORT STREET, STEILACOOM, WA, 98388, UNITED STATES",Active,False,False,False
