,OSEBuildingID,BuildingName,Total_sqft,sq_ft_classification,LargestPropertyUseType OSE,SecondLargestPropertyUseType OSE,ThirdLargestPropertyUseType OSE,year,expected_baseline,expected_baseline_ghgi,city_ghgi_target,compliant_ghgi,compliant_emissions,compliance_status,compliance_fees
0,1,MAYFLOWER PARK HOTEL,88434,C,Hotel,,,2040.0,133293.18,1.5072616866815929,0.6583947753906251,0.6583947753906251,58224.48356689454,No,221085.0
1,2,PARAMOUNT HOTEL,88502,C,Hotel,,Restaurant,2040.0,270805.81779999996,3.059883593591105,0.7126580810546876,0.7126580810546876,63071.66548950197,No,221255.0
2,3,WESTIN HOTEL (Parent Building),756493,A,Hotel,,Recreation,2040.0,741315.8217,0.9799374504456749,0.6583947753906251,0.6583947753906251,498071.03881958016,No,1891232.5
3,5,HOTEL MAX,61320,C,Hotel,,,2040.0,166985.1243,2.7231755430528377,0.6583947753906251,0.6583947753906251,40372.76762695313,No,153300.0
4,8,WARWICK SEATTLE HOTEL,123445,B,Hotel,,Recreation,2040.0,557705.8095,4.517848511482846,0.6583947753906251,0.6583947753906251,81275.54304809571,No,308612.5
5,9,WEST PRECINCT (SEATTLE POLICE),50755,C,Fire/Police Station,,,2040.0,300101.14739999996,5.91274056546153,0.7235107421875,0.7235107421875,36721.78771972656,No,126887.5
6,10,CAMLIN WORLDMARK HOTEL,81352,C,Hotel,,,2040.0,178617.6213,2.1956143831743535,0.6583947753906251,0.6583947753906251,53561.73176757813,No,203380.0
7,11,PARAMOUNT THEATER,102761,B,Entertainment/Public Assembly,,,2040.0,102152.3111,0.9940766545673944,0.3762255859375,0.3762255859375,38661.31743652344,No,256902.5
8,12,COURTYARD BY MARRIOTT - PIONEER SQ,163984,B,Hotel,,,2040.0,431467.8403,2.631158163601327,0.6583947753906251,0.6583947753906251,107966.20884765626,No,409960.0
9,13,LYON BUILDING,61282,C,Multifamily Housing,Retail Store,Office,2040.0,109127.6164,1.780745021376587,0.3056109375,0.3056109375,18728.449471875,No,153205.0
10,15,HOTEL MONACO,154723,B,Hotel,,,2040.0,390097.24049999996,2.5212621297415376,0.6583947753906251,0.6583947753906251,101868.81483276369,No,386807.5
11,16,W SEATTLE HOTEL,292079,A,Hotel,,,2040.0,350435.99679999996,1.1997986736465134,0.6583947753906251,0.6583947753906251,192303.28760131838,No,730197.5
12,17,EXECUTIVE PACIFIC PLAZA,65009,C,Hotel,,,2040.0,138546.2928,2.1311863403528744,0.6583947753906251,0.6583947753906251,42801.58595336915,No,162522.5
13,18,CROWNE PLAZA,295511,A,Hotel,,,2040.0,518219.5644,1.7536388303650285,0.6583947753906251,0.6583947753906251,194562.898470459,No,738777.5
14,19,HOTEL VINTAGE PARK,67390,C,Hotel,,,2040.0,203717.8595,3.0229686822970767,0.6583947753906251,0.6583947753906251,44369.22391357422,No,168475.0
15,21,SEATTLE CENTRAL LIBRARY,364913,A,Services,,,2040.0,32889.3534,0.09012930040859055,0.4341064453125,0.09012930040859055,32889.3534,Yes,912282.5
16,22,DOWNTOWN SEATTLE YMCA,103911,B,Recreation,Office,Hotel,2040.0,215566.1299,2.074526565041237,0.6961620361328125,0.6961620361328125,72338.89333659668,No,259777.5
17,23,RENAISSANCE MADISON HOTEL,348329,A,Hotel,,,2040.0,733312.5504999999,2.1052296837185533,0.6583947753906251,0.6583947753906251,229337.99371704104,No,870822.5
18,24,RAINIER CLUB (HISTORICAL LANDMARK),41688,D,Entertainment/Public Assembly,Restaurant,Office,2040.0,176957.5716,4.2448083765112266,0.8351484497070313,0.8351484497070313,34815.66857138672,No,104220.0
19,25,DOUBLE TREE ARCTIC CLUB HOTEL - SEATTLE,104352,B,Hotel,,,2040.0,106713.4577,1.0226297311024226,0.6583947753906251,0.6583947753906251,68704.81160156251,No,260880.0
20,26,KING COUNTY COURTHOUSE,501287,A,Other,,,2040.0,1259905.8634,2.5133423835048583,0.636689453125,0.636689453125,319164.14588867186,No,1253217.5
21,27,KING COUNTY CORRECTIONAL FACILITY,339315,A,Other,,,2040.0,1705764.0155,5.0270810765807585,0.636689453125,0.636689453125,216038.2817871094,No,848287.5
22,28,GRAHAM HILL ELEMENTARY SCHOOL (SPS-DISTRICT),58916,C,K-12 School,,,2040.0,44941.6722,0.7628092911942427,0.289404296875,0.289404296875,17050.5435546875,No,147290.0
23,29,WATERTOWN HOTEL,67770,C,Hotel,,,2040.0,67909.4051,1.0020570326102995,0.6583947753906251,0.6583947753906251,44619.41392822266,No,169425.0
24,30,CORNISH (Main Campus Center),125000,B,College/University,,,2040.0,249395.2756,1.9951622048,0.8465075683593749,0.8465075683593749,105813.44604492186,No,312500.0
25,32,HOMEWOOD SUITES -SEATTLE - Hilton,152708,B,Hotel,,Recreation,2040.0,253306.18699999998,1.658761734814155,0.6583947753906251,0.6583947753906251,100542.14936035157,No,381770.0
26,33,SPRINGHILL SUITES SEATTLE DOWNTOWN,128909,B,Hotel,,,2040.0,245311.9389,1.9029853532336765,0.6583947753906251,0.6583947753906251,84873.01210083009,No,322272.5
27,34,MEANY MIDDLE SCHOOL (SPS-DISTRICT),126351,B,K-12 School,,,2040.0,174664.5292,1.3823755189907478,0.289404296875,0.289404296875,36566.52231445313,No,315877.5
28,35,HOTEL FIVE,52210,C,Hotel,,,2040.0,106556.909,2.0409291131967056,0.6583947753906251,0.6583947753906251,34374.79122314454,No,130525.0
29,36,JANE ADDAMS MIDDLE (SPS-DISTRICT),166021,B,K-12 School,,,2040.0,277331.5825,1.6704608603730855,0.289404296875,0.289404296875,48047.19077148438,No,415052.5
30,37,JOHN HAY ELEMENTARY SCHOOL (SPS-DISTRICT),55166,C,K-12 School,,,2040.0,1348.1766,0.0244385418554907,0.289404296875,0.0244385418554907,1348.1766,Yes,137915.0
31,38,GOOD SHEPHERD CENTER,72711,C,Office,K-12 School,Entertainment/Public Assembly,2040.0,175503.69759999998,2.4137159109350717,0.23557509765625,0.23557509765625,17128.900925683596,No,181777.5
32,40,SILVER CLOUD INN UNIVERSITY,81871,C,Hotel,,,2040.0,161960.1138,1.9782354411207874,0.6583947753906251,0.6583947753906251,53903.43865600586,No,204677.5
33,41,2746 NE 45TH ST - PUBLIC STORAGE,45574,D,Self-Storage Facility,,,2040.0,2205.9054,0.048402716461140124,0.07235107421875,0.048402716461140124,2205.9054,Yes,113935.0
34,43,BOEING PLANT 2 ISAL  (BLDG 2-122)-North Boeing Field Campus,1806751,A,Office,Laboratory,Non-Refrigerated Warehouse,2040.0,20709519.3151,11.462298520991547,0.8307350341796875,0.8307350341796875,1500931.3537391846,No,4516877.5
35,50,LAWTON ELEMENTARY SCHOOL (SPS-DISTRICT),54986,C,K-12 School,,,2040.0,36041.1084,0.6554597242934564,0.289404296875,0.289404296875,15913.184667968751,No,137465.0
36,51,ECKSTEIN MIDDLE (SPS-DISTRICT),179513,B,K-12 School,,,2040.0,318623.952,1.77493525260009,0.289404296875,0.289404296875,51951.83354492188,No,448782.5
37,52,SALMON BAY CENTER 5305 & 5309,49617,D,Office,Non-Refrigerated Warehouse,,2040.0,130823.7127,2.636671155047665,0.19122388916015623,0.19122388916015623,9487.95570845947,No,124042.5
38,53,EL CENTRO DE LA RAZA,58878,C,Office,Other,,2040.0,97366.118,1.6536926865722341,0.2464277587890625,0.2464277587890625,14509.173581982423,No,147195.0
39,54,BLANCHET HIGH SCHOOL,175015,B,K-12 School,,,2040.0,368331.3717,2.1045703036882553,0.289404296875,0.289404296875,50650.09301757813,No,437537.5
40,55,VINE ST MINI STORAGE,70495,C,Self-Storage Facility,Other,Office,2040.0,51141.439999999995,0.725461947655862,0.30387451171875,0.30387451171875,21421.633703613283,No,176237.5
41,56,HILTON SEATTLE,348630,A,Hotel,,,2040.0,301634.2124,0.8651986702234461,0.6583947753906251,0.6583947753906251,229536.1705444336,No,871575.0
42,57,5TH & PINE,169038,B,Office,Retail Store,,2040.0,7920.1278,0.046854126291129804,0.221973095703125,0.046854126291129804,7920.1278,Yes,422595.0
43,58,CENTURY SQUARE RETAIL,57428,C,Retail Store,Services,,2040.0,24498.507999999998,0.4265951800515428,0.29085131835937506,0.29085131835937506,16703.00951074219,No,143570.0
44,59,GIBRALTAR TOWER,54985,C,Office,Retail Store,,2040.0,2017.8144,0.03669754296626353,0.19853134765625002,0.03669754296626353,2017.8144,Yes,137462.5
45,60,MANN BUILDING/WILD GINGER/TRIPLE DOOR,52459,C,Entertainment/Public Assembly,Restaurant,Office,2040.0,724898.8284,13.818388234621324,0.9727601928710939,0.9727601928710939,51030.02695782472,No,131147.5
